InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV023410,SC6284,JUMBO BAG RED RETROSPOT,5,2024-11-03 00:00:00,78.55,2171.0,United Kingdom
INV020371,SC1763,VINTAGE UNION JACK MEMOBOARD,1,2024-12-08 00:00:00,8.22,2014.0,France
INV020283,SC8955,PARTY BUNTING,5,2024-12-05 00:00:00,27.49,2011.0,United Kingdom
INV024299,SC7401,ASSORTED COLOUR BIRD ORNAMENT,8,2024-11-02 00:00:00,78.99,2274.0,United Kingdom
INV021401,SC2235,PACK OF 72 RETROSPOT CAKE CASES,7,2024-12-13 00:00:00,75.34,2053.0,United Kingdom
CINV024508,SC6926,PARTY BUNTING,-4,2024-09-24 00:00:00,32.93,2305.0,United Kingdom
INV020046,SC4764,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-12-22 00:00:00,77.86,2002.0,United Kingdom
INV020619,SC1240,ASSORTED COLOUR BIRD ORNAMENT,8,2024-12-13 00:00:00,39.81,2023.0,Belgium
INV024868,SC4341,REGENCY CAKESTAND 3 TIER,6,2024-08-07 00:00:00,46.39,2368.0,Belgium
INV021817,SC1117,JUMBO BAG RED RETROSPOT,2,2024-11-28 00:00:00,4.16,2068.0,United Kingdom
CINV023841,SC6053,REGENCY CAKESTAND 3 TIER,-6,2024-08-26 00:00:00,7.08,2204.0,United Kingdom
INV024533,SC6817,CREAM CUPID HEARTS COAT HANGER,6,2024-11-25 00:00:00,45.91,2309.0,United Kingdom
INV023988,SC1090,REGENCY CAKESTAND 3 TIER,2,2024-09-28 00:00:00,28.65,2228.0,United Kingdom
INV024597,SC5619,JUMBO BAG RED RETROSPOT,2,2024-10-11 00:00:00,13.27,2318.0,Belgium
INV024612,SC8494,LUNCH BAG RED RETROSPOT,3,2024-10-24 00:00:00,28.42,2321.0,Spain
INV022887,SC2849,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-18 00:00:00,38.55,2134.0,Netherlands
CINV023594,SC3403,ASSORTED COLOUR BIRD ORNAMENT,-2,2024-10-26 00:00:00,28.75,2184.0,United Kingdom
INV020295,SC9875,LUNCH BAG RED RETROSPOT,2,2024-12-19 00:00:00,41.16,2011.0,United Kingdom
INV022862,SC7505,ASSORTED COLOUR BIRD ORNAMENT,2,2024-09-20 00:00:00,11.22,2131.0,Belgium
INV022680,SC6480,JUMBO BAG RED RETROSPOT,8,2024-10-25 00:00:00,36.33,2118.0,United Kingdom
INV024236,SC1043,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-10-30 00:00:00,32.77,2263.0,United Kingdom
INV024386,SC3271,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-09-18 00:00:00,46.75,2285.0,Netherlands
INV020183,SC8587,PACK OF 72 RETROSPOT CAKE CASES,9,2024-11-27 00:00:00,73.48,2007.0,United Kingdom
INV022339,SC4137,VINTAGE UNION JACK MEMOBOARD,3,2024-11-27 00:00:00,76.06,2093.0,United Kingdom
INV020684,SC7900,LUNCH BAG RED RETROSPOT,5,2024-11-24 00:00:00,35.39,2026.0,France
INV020222,SC3874,PACK OF 72 RETROSPOT CAKE CASES,8,2024-11-27 00:00:00,15.21,2008.0,United Kingdom
INV020683,SC6330,VINTAGE UNION JACK MEMOBOARD,3,2024-12-04 00:00:00,8.58,2026.0,United Kingdom
INV023561,SC9292,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-09-24 00:00:00,58.9,2182.0,United Kingdom
INV021519,SC4151,REGENCY CAKESTAND 3 TIER,6,2024-11-25 00:00:00,36.68,2058.0,United Kingdom
INV022589,SC3028,PACK OF 72 RETROSPOT CAKE CASES,5,2024-10-11 00:00:00,15.33,2112.0,Netherlands
INV021778,SC3618,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-12-03 00:00:00,13.59,2067.0,United Kingdom
INV023154,SC7525,PACK OF 72 RETROSPOT CAKE CASES,1,2024-10-10 00:00:00,46.99,2152.0,United Kingdom
INV020251,SC4396,PACK OF 72 RETROSPOT CAKE CASES,6,2024-11-18 00:00:00,26.22,2010.0,United Kingdom
INV021799,SC1294,PACK OF 72 RETROSPOT CAKE CASES,7,2024-11-30 00:00:00,18.58,2068.0,United Kingdom
INV023780,SC3368,VINTAGE UNION JACK MEMOBOARD,7,2024-11-24 00:00:00,51.49,2198.0,United Kingdom
INV022287,SC1259,REGENCY CAKESTAND 3 TIER,4,2024-10-14 00:00:00,75.28,2090.0,Germany
INV020215,SC4370,LUNCH BAG RED RETROSPOT,7,2024-12-22 00:00:00,12.31,2008.0,United Kingdom
INV020646,SC4482,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-27 00:00:00,34.93,2025.0,United Kingdom
INV021027,SC3112,PARTY BUNTING,4,2024-12-08 00:00:00,39.12,2040.0,United Kingdom
INV021467,SC1157,REGENCY CAKESTAND 3 TIER,1,2024-11-09 00:00:00,33.79,2057.0,Netherlands
INV021407,SC1051,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-19 00:00:00,18.97,2053.0,Spain
INV020657,SC5108,LUNCH BAG RED RETROSPOT,4,2024-11-18 00:00:00,74.87,2025.0,United Kingdom
INV023475,SC1280,VINTAGE UNION JACK MEMOBOARD,3,2024-11-18 00:00:00,23.74,2176.0,Spain
INV022808,SC8836,REGENCY CAKESTAND 3 TIER,1,2024-11-25 00:00:00,64.6,2127.0,United Kingdom
INV022863,SC6086,PACK OF 72 RETROSPOT CAKE CASES,9,2024-09-23 00:00:00,54.8,2131.0,Germany
INV024818,SC2077,VINTAGE UNION JACK MEMOBOARD,5,2024-03-20 00:00:00,7.42,2350.0,United Kingdom
INV024755,SC6944,CREAM CUPID HEARTS COAT HANGER,5,2024-08-27 00:00:00,65.91,2342.0,United Kingdom
INV022290,SC4088,ASSORTED COLOUR BIRD ORNAMENT,4,2024-11-29 00:00:00,72.46,2090.0,United Kingdom
INV020758,SC6281,PACK OF 72 RETROSPOT CAKE CASES,7,2024-11-30 00:00:00,63.83,2029.0,Belgium
INV022801,SC5663,PARTY BUNTING,7,2024-10-13 00:00:00,29.79,2127.0,Netherlands
INV023095,SC7030,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-12-14 00:00:00,6.0,2148.0,Netherlands
CINV024971,SC6421,PARTY BUNTING,-7,2024-05-26 00:00:00,76.65,2404.0,United Kingdom
INV021543,SC1124,PACK OF 72 RETROSPOT CAKE CASES,2,2024-12-22 00:00:00,26.49,2059.0,United Kingdom
INV025037,SC6373,VINTAGE UNION JACK MEMOBOARD,3,2024-08-21 00:00:00,12.23,2424.0,Germany
INV020570,SC4266,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-11-26 00:00:00,60.2,2022.0,United Kingdom
INV024094,SC2085,PACK OF 72 RETROSPOT CAKE CASES,7,2024-11-06 00:00:00,43.52,,Spain
INV022911,SC5359,PACK OF 72 RETROSPOT CAKE CASES,2,2024-10-25 00:00:00,76.13,2136.0,United Kingdom
INV021866,SC1245,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-20 00:00:00,19.55,,Germany
INV020915,SC5484,CREAM CUPID HEARTS COAT HANGER,6,2024-12-04 00:00:00,34.86,2036.0,France
INV020736,SC9832,JUMBO BAG RED RETROSPOT,2,2024-11-23 00:00:00,32.38,2028.0,Netherlands
INV021291,SC1475,PACK OF 72 RETROSPOT CAKE CASES,9,2024-11-26 00:00:00,41.5,2050.0,United Kingdom
INV022710,SC8131,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-09-12 00:00:00,36.82,,United Kingdom
INV024198,SC6645,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-08-15 00:00:00,28.75,2258.0,United Kingdom
INV021029,SC7202,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-11-26 00:00:00,51.73,2040.0,Netherlands
INV021849,SC8921,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-19 00:00:00,49.3,2070.0,United Kingdom
INV023320,SC7072,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-11-25 00:00:00,37.41,2164.0,France
INV020740,SC6289,ASSORTED COLOUR BIRD ORNAMENT,9,2024-12-23 00:00:00,28.55,2029.0,France
INV022407,SC4314,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-11-26 00:00:00,19.61,2098.0,United Kingdom
INV021846,SC8276,CREAM CUPID HEARTS COAT HANGER,9,2024-11-13 00:00:00,38.24,2070.0,United Kingdom
INV020626,SC3997,ASSORTED COLOUR BIRD ORNAMENT,6,2024-11-26 00:00:00,5.12,,Germany
INV020216,SC3025,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-21 00:00:00,6.33,2008.0,United Kingdom
INV024659,SC5660,ASSORTED COLOUR BIRD ORNAMENT,9,2024-08-25 00:00:00,42.02,2327.0,Spain
INV020923,SC2542,VINTAGE UNION JACK MEMOBOARD,5,2024-12-08 00:00:00,48.92,2036.0,France
INV023519,SC5770,CREAM CUPID HEARTS COAT HANGER,3,2024-10-02 00:00:00,49.09,2179.0,United Kingdom
INV022536,SC3362,LUNCH BAG RED RETROSPOT,1,2024-11-24 00:00:00,46.25,,United Kingdom
INV022659,SC4660,CREAM CUPID HEARTS COAT HANGER,5,2024-11-12 00:00:00,39.43,2117.0,Germany
INV023948,SC2226,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-10-10 00:00:00,72.97,2221.0,Germany
INV024125,SC2573,,8,2024-11-05 00:00:00,77.36,2248.0,United Kingdom
CINV022202,SC9124,PACK OF 72 RETROSPOT CAKE CASES,-9,2024-09-11 00:00:00,56.92,2084.0,United Kingdom
INV024749,SC2594,ASSORTED COLOUR BIRD ORNAMENT,8,2024-09-13 00:00:00,22.36,2341.0,United Kingdom
INV022549,SC3736,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-10 00:00:00,51.99,2109.0,United Kingdom
INV022627,SC3516,ASSORTED COLOUR BIRD ORNAMENT,7,2024-11-22 00:00:00,65.79,2115.0,United Kingdom
INV024427,SC9759,PARTY BUNTING,5,2024-11-21 00:00:00,12.33,2292.0,Netherlands
INV024518,SC4511,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-08-06 00:00:00,39.9,2307.0,United Kingdom
INV020297,SC4408,REGENCY CAKESTAND 3 TIER,2,2024-12-07 00:00:00,39.77,,United Kingdom
INV023477,SC4237,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-12 00:00:00,16.75,2176.0,United Kingdom
INV024526,SC2303,JUMBO BAG RED RETROSPOT,6,2024-08-27 00:00:00,79.38,2308.0,Belgium
INV020774,SC5817,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-11-16 00:00:00,61.8,2030.0,United Kingdom
INV020258,SC8198,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-11-15 00:00:00,46.95,2010.0,United Kingdom
INV023672,SC2256,PARTY BUNTING,8,2024-10-29 00:00:00,12.5,2190.0,United Kingdom
INV024682,SC1316,ASSORTED COLOUR BIRD ORNAMENT,9,2024-08-22 00:00:00,31.83,2331.0,United Kingdom
INV021942,SC9146,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-12-17 00:00:00,-2.5,2073.0,United Kingdom
INV020301,SC1076,REGENCY CAKESTAND 3 TIER,7,2024-12-19 00:00:00,32.27,2011.0,United Kingdom
INV024578,SC7352,LUNCH BAG RED RETROSPOT,2,2024-08-31 00:00:00,24.37,2316.0,Netherlands
INV020645,SC5725,REGENCY CAKESTAND 3 TIER,4,2024-11-24 00:00:00,76.85,2025.0,Netherlands
INV020534,SC6237,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-11-18 00:00:00,20.73,,Belgium
INV021813,SC2973,VINTAGE UNION JACK MEMOBOARD,8,2024-11-18 00:00:00,60.18,2068.0,France
CINV022211,SC9852,JUMBO BAG RED RETROSPOT,-1,2024-10-31 00:00:00,6.43,2085.0,United Kingdom
INV020985,SC1526,,1,2024-12-12 00:00:00,4.13,2039.0,Belgium
INV023092,SC7759,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-12-04 00:00:00,29.68,2148.0,United Kingdom
INV022340,SC7908,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-10-30 00:00:00,68.12,2093.0,United Kingdom
INV024747,SC2613,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-09-07 00:00:00,37.12,2341.0,Germany
INV024920,SC8564,LUNCH BAG RED RETROSPOT,4,2024-04-10 00:00:00,-1.0,2386.0,United Kingdom
INV025158,SC8775,JUMBO BAG RED RETROSPOT,3,2023-08-18 00:00:00,45.75,2485.0,United Kingdom
INV020005,SC5609,REGENCY CAKESTAND 3 TIER,5,2024-11-22 00:00:00,41.21,2000.0,Netherlands
INV024696,SC3442,JUMBO BAG RED RETROSPOT,9,2024-08-15 00:00:00,77.5,2332.0,United Kingdom
INV020936,SC5566,CREAM CUPID HEARTS COAT HANGER,5,2024-12-17 00:00:00,38.7,2036.0,Germany
INV021862,SC6168,REGENCY CAKESTAND 3 TIER,4,2024-12-10 00:00:00,27.79,2070.0,United Kingdom
INV022089,SC1423,JUMBO BAG RED RETROSPOT,4,2024-12-21 00:00:00,64.67,2078.0,Netherlands
INV021164,SC6476,REGENCY CAKESTAND 3 TIER,1,2024-11-14 00:00:00,31.89,2044.0,France
INV020540,SC4800,CREAM CUPID HEARTS COAT HANGER,6,2024-12-17 00:00:00,38.66,2021.0,France
INV024761,SC1458,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-09-30 00:00:00,44.03,2342.0,United Kingdom
INV020403,SC5370,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-11-30 00:00:00,9.04,2015.0,United Kingdom
INV021635,SC2857,LUNCH BAG RED RETROSPOT,2,2024-12-16 00:00:00,40.03,2062.0,United Kingdom
INV023300,SC7942,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-12-12 00:00:00,44.2,2163.0,Germany
INV024900,SC7646,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-05-10 00:00:00,65.52,2379.0,United Kingdom
INV024377,SC5347,ASSORTED COLOUR BIRD ORNAMENT,9,2024-09-20 00:00:00,64.17,2284.0,United Kingdom
INV022511,SC6567,JUMBO BAG RED RETROSPOT,5,2024-11-30 00:00:00,79.3,2106.0,United Kingdom
INV022735,SC7722,JUMBO BAG RED RETROSPOT,3,2024-11-08 00:00:00,33.72,2122.0,Germany
INV021011,SC1458,PACK OF 72 RETROSPOT CAKE CASES,1,2024-12-03 00:00:00,59.63,2040.0,United Kingdom
INV023290,SC4403,VINTAGE UNION JACK MEMOBOARD,8,2024-11-01 00:00:00,44.17,2162.0,United Kingdom
INV021958,SC9152,,4,2024-11-18 00:00:00,12.09,2074.0,Spain
INV024520,SC2535,LUNCH BAG RED RETROSPOT,5,2024-05-25 00:00:00,53.26,2308.0,United Kingdom
INV024510,SC3857,CREAM CUPID HEARTS COAT HANGER,8,2024-07-30 00:00:00,72.14,2306.0,United Kingdom
INV020842,SC7897,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-11-25 00:00:00,21.48,2033.0,United Kingdom
INV020122,SC8161,JUMBO BAG RED RETROSPOT,8,2024-12-20 00:00:00,47.39,2004.0,Germany
INV024012,SC1442,CREAM CUPID HEARTS COAT HANGER,7,2024-09-06 00:00:00,35.35,2232.0,Belgium
INV020717,SC7930,CREAM CUPID HEARTS COAT HANGER,2,2024-11-13 00:00:00,59.21,2028.0,United Kingdom
INV025144,SC8492,PARTY BUNTING,2,,61.34,2475.0,Belgium
INV021552,SC2313,JUMBO BAG RED RETROSPOT,8,2024-12-16 00:00:00,53.49,2059.0,Germany
INV020761,SC6110,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-16 00:00:00,78.94,2029.0,United Kingdom
INV022055,SC2293,PACK OF 72 RETROSPOT CAKE CASES,2,2024-12-08 00:00:00,13.0,,Belgium
INV023596,SC3418,PACK OF 72 RETROSPOT CAKE CASES,7,2024-10-20 00:00:00,50.86,2184.0,United Kingdom
INV022969,SC9300,JUMBO BAG RED RETROSPOT,1,2024-11-30 00:00:00,11.01,2139.0,United Kingdom
INV023191,SC6924,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-10-29 00:00:00,4.0,2154.0,United Kingdom
INV022007,SC2711,CREAM CUPID HEARTS COAT HANGER,6,2024-12-02 00:00:00,11.24,2075.0,Belgium
INV021250,SC3285,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-12-17 00:00:00,26.11,2048.0,United Kingdom
INV021537,SC9811,VINTAGE UNION JACK MEMOBOARD,7,2024-11-27 00:00:00,76.97,2059.0,United Kingdom
INV021968,SC1376,ASSORTED COLOUR BIRD ORNAMENT,7,2024-11-27 00:00:00,58.67,2074.0,United Kingdom
INV020227,SC7600,PACK OF 72 RETROSPOT CAKE CASES,2,2024-12-10 00:00:00,7.53,2008.0,United Kingdom
INV020712,SC3305,PACK OF 72 RETROSPOT CAKE CASES,1,2024-11-13 00:00:00,71.79,2028.0,United Kingdom
INV021193,SC2305,VINTAGE UNION JACK MEMOBOARD,7,2024-11-26 00:00:00,60.6,2046.0,United Kingdom
INV020583,SC1627,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-15 00:00:00,70.18,2022.0,United Kingdom
INV022790,SC9885,JUMBO BAG RED RETROSPOT,2,2024-11-08 00:00:00,36.49,2126.0,Belgium
INV024367,SC8930,PACK OF 72 RETROSPOT CAKE CASES,3,2024-09-12 00:00:00,26.36,2283.0,Spain
INV023041,SC8800,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-10-30 00:00:00,30.69,2144.0,United Kingdom
INV021250,SC6398,PACK OF 72 RETROSPOT CAKE CASES,3,2024-12-17 00:00:00,14.92,2048.0,Germany
INV025110,SC9099,WHITE HANGING HEART T-LIGHT HOLDER,3,,64.82,2450.0,United Kingdom
INV023291,SC6562,CREAM CUPID HEARTS COAT HANGER,2,2024-11-15 00:00:00,23.95,2162.0,United Kingdom
INV021761,SC2018,REGENCY CAKESTAND 3 TIER,2,2024-12-04 00:00:00,9.46,2066.0,France
INV024410,SC3969,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-09-19 00:00:00,62.07,2289.0,United Kingdom
INV022376,SC4663,REGENCY CAKESTAND 3 TIER,8,2024-10-19 00:00:00,15.14,2096.0,United Kingdom
INV020804,SC4212,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-12-17 00:00:00,26.74,2031.0,Netherlands
INV021204,SC4706,PARTY BUNTING,5,2024-12-20 00:00:00,61.59,2046.0,United Kingdom
INV024808,SC6812,JUMBO BAG RED RETROSPOT,7,2024-07-03 00:00:00,72.13,2348.0,Spain
INV021833,SC7865,VINTAGE UNION JACK MEMOBOARD,1,2024-12-18 00:00:00,65.08,2069.0,United Kingdom
INV024715,SC1223,JUMBO BAG RED RETROSPOT,9,2024-09-19 00:00:00,71.55,2335.0,United Kingdom
INV024364,SC8839,LUNCH BAG RED RETROSPOT,5,2024-08-17 00:00:00,8.73,2283.0,United Kingdom
INV022339,SC2650,PARTY BUNTING,7,2024-11-27 00:00:00,68.65,2093.0,France
INV024960,SC4895,CREAM CUPID HEARTS COAT HANGER,5,2024-05-14 00:00:00,25.72,2400.0,France
INV023462,SC9916,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-11-09 00:00:00,47.04,2175.0,United Kingdom
INV021911,SC5841,LUNCH BAG RED RETROSPOT,4,2024-12-17 00:00:00,-2.5,2072.0,United Kingdom
INV021153,SC4940,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-11-13 00:00:00,75.29,2044.0,United Kingdom
INV021075,SC9244,PACK OF 72 RETROSPOT CAKE CASES,8,2024-11-25 00:00:00,44.55,2042.0,United Kingdom
INV022167,SC3388,JUMBO BAG RED RETROSPOT,4,2024-10-27 00:00:00,44.15,2081.0,United Kingdom
INV022785,SC4096,VINTAGE UNION JACK MEMOBOARD,3,,25.12,2126.0,United Kingdom
INV024073,SC8986,JUMBO BAG RED RETROSPOT,1,2024-08-22 00:00:00,10.44,2241.0,United Kingdom
INV022391,SC2738,VINTAGE UNION JACK MEMOBOARD,9,2024-10-27 00:00:00,74.79,2097.0,Spain
INV024412,SC9364,VINTAGE UNION JACK MEMOBOARD,6,2024-09-07 00:00:00,58.36,2290.0,United Kingdom
INV020323,SC8682,JUMBO BAG RED RETROSPOT,5,2024-12-13 00:00:00,71.25,2012.0,United Kingdom
INV020673,SC7225,JUMBO BAG RED RETROSPOT,5,2024-11-04 00:00:00,14.76,,United Kingdom
INV020862,SC7367,PARTY BUNTING,3,2024-12-09 00:00:00,56.17,2034.0,United Kingdom
INV023602,SC1596,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-29 00:00:00,68.69,2185.0,France
INV025059,SC7001,VINTAGE UNION JACK MEMOBOARD,3,2024-10-17 00:00:00,41.49,2432.0,United Kingdom
INV022946,SC7048,PARTY BUNTING,1,2024-11-13 00:00:00,35.81,2138.0,France
INV023086,SC6922,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-12-17 00:00:00,20.98,2148.0,United Kingdom
INV023608,SC7579,REGENCY CAKESTAND 3 TIER,7,2024-10-27 00:00:00,55.35,2185.0,United Kingdom
INV021762,SC7466,JUMBO BAG RED RETROSPOT,9,2024-11-29 00:00:00,35.93,2066.0,United Kingdom
INV020178,SC4190,PACK OF 72 RETROSPOT CAKE CASES,1,2024-11-29 00:00:00,77.93,2007.0,United Kingdom
INV023601,SC1134,VINTAGE UNION JACK MEMOBOARD,7,2024-10-22 00:00:00,3.15,2185.0,Germany
INV025032,SC8600,PARTY BUNTING,1,2024-09-05 00:00:00,9.3,2423.0,United Kingdom
INV021967,SC2414,VINTAGE UNION JACK MEMOBOARD,4,2024-12-02 00:00:00,38.73,2074.0,United Kingdom
INV021383,SC4919,ASSORTED COLOUR BIRD ORNAMENT,8,2024-11-26 00:00:00,66.35,2053.0,Spain
INV022757,SC4440,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-10-27 00:00:00,52.75,2124.0,United Kingdom
INV021622,SC3412,CREAM CUPID HEARTS COAT HANGER,8,2024-11-28 00:00:00,44.16,2062.0,Belgium
INV022954,SC1491,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-11-25 00:00:00,67.39,2138.0,United Kingdom
INV020658,SC6905,REGENCY CAKESTAND 3 TIER,3,2024-12-08 00:00:00,19.43,2025.0,Spain
INV020648,SC9577,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-11-30 00:00:00,75.1,2025.0,Netherlands
INV023161,SC2590,,2,2024-10-15 00:00:00,26.59,2152.0,France
INV024071,SC4591,PACK OF 72 RETROSPOT CAKE CASES,8,2024-07-22 00:00:00,36.25,2241.0,United Kingdom
INV022346,SC7483,ASSORTED COLOUR BIRD ORNAMENT,8,2024-10-02 00:00:00,19.86,2094.0,United Kingdom
INV024804,SC7677,CREAM CUPID HEARTS COAT HANGER,4,2024-10-12 00:00:00,26.05,2348.0,Germany
INV024328,SC4992,ASSORTED COLOUR BIRD ORNAMENT,1,2024-09-18 00:00:00,35.56,2278.0,Netherlands
INV022878,SC1341,LUNCH BAG RED RETROSPOT,3,2024-11-02 00:00:00,0.0,,United Kingdom
INV022919,SC3489,REGENCY CAKESTAND 3 TIER,2,2024-11-24 00:00:00,67.3,2136.0,France
INV021135,SC1691,ASSORTED COLOUR BIRD ORNAMENT,2,2024-11-21 00:00:00,74.35,2043.0,United Kingdom
INV021666,SC4044,REGENCY CAKESTAND 3 TIER,8,2024-12-01 00:00:00,4.04,2063.0,United Kingdom
INV020045,SC2455,CREAM CUPID HEARTS COAT HANGER,2,2024-12-13 00:00:00,45.3,2002.0,United Kingdom
INV021942,SC1068,VINTAGE UNION JACK MEMOBOARD,3,2024-12-17 00:00:00,57.52,2073.0,France
INV022922,SC9066,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-11-04 00:00:00,29.71,2136.0,United Kingdom
INV025131,SC2707,LUNCH BAG RED RETROSPOT,7,2024-03-26 00:00:00,11.39,2466.0,France
INV020406,SC4914,ASSORTED COLOUR BIRD ORNAMENT,1,2024-12-07 00:00:00,70.07,2015.0,Germany
INV024071,SC4159,,9,2024-07-22 00:00:00,43.42,2241.0,United Kingdom
INV024719,SC1056,PARTY BUNTING,2,2024-10-22 00:00:00,73.01,2335.0,Belgium
INV023956,SC5386,PACK OF 72 RETROSPOT CAKE CASES,7,2024-09-17 00:00:00,10.35,2222.0,United Kingdom
INV022899,SC3856,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-10-23 00:00:00,0.0,2134.0,France
INV021698,SC8777,LUNCH BAG RED RETROSPOT,2,2024-12-14 00:00:00,60.26,2064.0,Netherlands
INV022561,SC4719,CREAM CUPID HEARTS COAT HANGER,4,2024-10-12 00:00:00,71.45,2110.0,Netherlands
CINV020122,SC9193,GLASS STAR FROSTED T-LIGHT HOLDER,-2,2024-12-20 00:00:00,70.77,2004.0,United Kingdom
INV020813,SC6204,JUMBO BAG RED RETROSPOT,4,2024-12-04 00:00:00,34.18,2032.0,Spain
INV021471,SC3834,PARTY BUNTING,7,2024-11-24 00:00:00,66.6,2057.0,Spain
INV021331,SC5491,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-12-18 00:00:00,12.14,2051.0,France
INV021036,SC6231,ASSORTED COLOUR BIRD ORNAMENT,8,2024-11-14 00:00:00,8.83,2040.0,United Kingdom
INV021604,SC2661,VINTAGE UNION JACK MEMOBOARD,8,2024-12-04 00:00:00,64.15,2061.0,Germany
INV022894,SC5532,REGENCY CAKESTAND 3 TIER,7,2024-11-20 00:00:00,20.18,2134.0,United Kingdom
CINV024396,SC6833,GLASS STAR FROSTED T-LIGHT HOLDER,-8,2024-10-17 00:00:00,68.1,2286.0,United Kingdom
INV020575,SC6804,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-12-12 00:00:00,22.0,2022.0,United Kingdom
INV023044,SC7321,ASSORTED COLOUR BIRD ORNAMENT,8,2024-11-14 00:00:00,37.33,2144.0,France
INV020206,SC9727,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-11-28 00:00:00,17.01,2008.0,United Kingdom
INV020256,SC9090,LUNCH BAG RED RETROSPOT,2,2024-11-23 00:00:00,17.91,2010.0,United Kingdom
INV022989,SC6778,ASSORTED COLOUR BIRD ORNAMENT,3,2024-10-22 00:00:00,22.65,2140.0,United Kingdom
INV021173,SC5799,CREAM CUPID HEARTS COAT HANGER,5,2024-12-23 00:00:00,37.61,2045.0,United Kingdom
INV020991,SC9183,REGENCY CAKESTAND 3 TIER,4,2024-12-23 00:00:00,42.42,2039.0,Germany
INV023520,SC9076,VINTAGE UNION JACK MEMOBOARD,2,2024-10-17 00:00:00,25.52,2179.0,United Kingdom
INV020253,SC5839,VINTAGE UNION JACK MEMOBOARD,5,2024-11-30 00:00:00,26.57,2010.0,Germany
INV021496,SC6776,REGENCY CAKESTAND 3 TIER,4,2024-11-28 00:00:00,33.25,2057.0,France
INV023999,SC4807,JUMBO BAG RED RETROSPOT,8,2024-10-14 00:00:00,18.48,2229.0,Germany
INV022776,SC1062,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-10-31 00:00:00,-1.0,2125.0,Germany
INV023469,SC2628,PACK OF 72 RETROSPOT CAKE CASES,3,2024-10-27 00:00:00,36.18,2175.0,United Kingdom
INV020834,SC4478,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-11-16 00:00:00,29.62,2033.0,France
INV024037,SC2826,PARTY BUNTING,1,2024-08-22 00:00:00,22.17,2235.0,United Kingdom
INV025052,SC4380,LUNCH BAG RED RETROSPOT,9,2024-05-20 00:00:00,6.37,2430.0,United Kingdom
